TICKER	FIGI_TICKER	FIGI	TITLE	PUBLICATION_DATE	URL	SUMMARY
XOM	XOM:US	BBG000GZQ728	"Imperial Oil Limited (IMO) Ex-Dividend Date Scheduled for November 30, 2017"	2017-11-29T14:29:20.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dv5pNZLo5f0/imperial-oil-limited-imo-ex-dividend-date-scheduled-for-november-30-2017-cm883858	Imperial Oil Limited IMO will begin trading ex dividend on November 30 2017 A cash dividend payment of 0 125 per share is scheduled to be paid on January 01 2018 Shareholders who purchased IMO prior to the ex dividend date are eligible for the cash dividend payment This represents
XOM	XOM:US	BBG000GZQ728	"Suncor Energy  Inc. (SU) Ex-Dividend Date Scheduled for November 30, 2017"	2017-11-29T14:28:04.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/s8mIpZMI7MQ/suncor-energy-inc-su-ex-dividend-date-scheduled-for-november-30-2017-cm883834	Suncor Energy Inc SU will begin trading ex dividend on November 30 2017 A cash dividend payment of 0 251 per share is scheduled to be paid on December 22 2017 Shareholders who purchased SU prior to the ex dividend date are eligible for the cash dividend payment This represents an 1
XOM	XOM:US	BBG000GZQ728	"Wellington Shields Capital Management, LLC Buys DowDuPont Inc, Range Resources Corp, Belmond, ..."	2017-11-29T14:19:08.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/PApcYeMO4Oo/wellington-shields-capital-management-llc-buys-dowdupont-inc-range-resources-corp-belmond-cm883878	Wellington Shields Capital Management LLC New Purchases DWDP TRIP DAL DY BC FNSR BBY EA ATVI CBI Added Positions RRC BEL OKE RPM MAIN MSFT FB JNJ ACN UAA Reduced Positions PEP TRV IBM SBUX DIS THS MMM AAPL BABA HBI
XOM	XOM:US	BBG000GZQ728	Will U.S. Oil Production Hit Another New High Ahead Of OPEC Meeting?	2017-11-29T13:50:07.000+00:00	http://finance.yahoo.com/r/9f5539e7-8233-3af2-b451-de8cb049c9b7/will-u-s-oil-production-hit-another-new-high-ahead-of-opec-meeting?src=A00220&yptr=yahoo&.tsrc=rss	"U.S. crude production has been climbing to record highs ahead of a key meeting between OPEC and top non-members, potentially muddying expectations that they will extend an agreement to curb oil output."
XOM	XOM:US	BBG000GZQ728	Here's Why Investors Should Buy ExxonMobil Stock Right Away	2017-11-29T00:21:44.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/i1_NfcThtJM/heres-why-investors-should-buy-exxonmobil-stock-right-away-cm883573	Oil price has improved from the historical lows of February 2016 From 26 21 a barrel the lowest since 2003 crude jumped to 58 11 on Nov 27 With the problem of supply glut easing big energy players are generating more cashflow for shareholders 160 One such promising stock
XOM	XOM:US	BBG000GZQ728	ExxonMobil Nears Deal To Explore For Oil And Gas Offshore Mauritania	2017-11-29T00:00:00.000+00:00	http://finance.yahoo.com/r/f5ae8d0e-0b90-3c38-953e-e7fe0a97bfaa/exxonmobil_nears_deal_to_explore_for_oil_and_gas_offshore_mauritania-29-nov-2017-152615-article?rss=true&yptr=yahoo&.tsrc=rss	"ExxonMobil is close to signing a deal to explore for oil and gas offshore Mauritania, its first foray into the West African country."
XOM	XOM:US	BBG000GZQ728	Here&apos;s Why Investors Should Buy ExxonMobil Stock Right Away	2017-11-28T21:39:09.000+00:00	https://finance.yahoo.com/news/apos-why-investors-buy-exxonmobil-213909522.html?.tsrc=rss	Strong potential to generate cashflow makes ExxonMobil Corporation (XOM) an impressive stock.
XOM	XOM:US	BBG000GZQ728	ConocoPhillips Is a Falling Knife … Catch It	2017-11-28T20:06:26.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/x29cTisXqNw/conocophillips-is-a-falling-knife-catch-it-cm883467	InvestorPlace Stock Market News Stock Advice amp Trading Tips Around August traders started pricing in higher oil prices and they had reason to We had world leaders engaged in nasty war rhetoric We also had promises of extended and deeper production cuts that are going to include
XOM	XOM:US	BBG000GZQ728	Dow Leads With Modest Gains; This IBD 50 Stock Surges To Highs	2017-11-28T18:09:57.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/zmjkwf9v0-M/dow-leads-with-modest-gains-this-ibd-50-stock-surges-to-highs-cm883281	The major market indexes held modest gains in early Tuesday morning trade The Dow Jones industrial average rose 0 3 the S amp P 500 advanced 0 2 and the tech heavy Nasdaq moved up 0 1 ibd display video id 2969025 width 50 float left autostart true Among the Dow
XOM	XOM:US	BBG000GZQ728	Dow Analyst Moves: XOM	2017-11-28T18:08:56.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/XJyytL4_0Po/dow-analyst-moves-xom-cm883366	The latest tally of analyst opinions from the major brokerage houses shows that among the 30 stocks making up the Dow Jones Industrial Average Exxon Mobil Corp XOM is the 27 analyst pick Within the broader S amp P 500 when components were ranked in terms of analyst favorites XOM
XOM	XOM:US	BBG000GZQ728	"Notable ETF Inflow Detected - OEF, AMZN, XOM, PG"	2017-11-28T18:08:35.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/WVyZyONeiD8/notable-etf-inflow-detected-oef-amzn-xom-pg-cm883380	Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the iShares S amp P 100 ETF Symbol OEF where we have detected an approximate 40 3 million dollar inflow that s a 0 8 increase week over week in outstanding
XOM	XOM:US	BBG000GZQ728	37 Years in the Making: Exxon Opens Tap on Offshore Canada Cache	2017-11-28T17:21:51.000+00:00	https://finance.yahoo.com/news/37-years-making-exxon-opens-172151479.html?.tsrc=rss	"On the eve of the most momentous OPEC gathering in at least three years, Exxon Mobil Corp. turned on the spigot on an oil field that’ll pump a supertanker worth of crude every two weeks.  Exxon announced Tuesday the commencement of production from the 700 million-barrel Hebron field off the coast of Canada’s Newfoundland and Labrador province.  The new source of supply hits the market as OPEC and allied producers including Russia and Mexico gather in Vienna to discuss an extension of supply caps that have been eroding a worldwide glut that triggered the worst market crash in a generation."
XOM	XOM:US	BBG000GZQ728	"Dow Movers: NKE, MSFT"	2017-11-28T17:10:39.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Qga0fqVZsgY/dow-movers-nke-msft-cm883280	In early trading on Tuesday shares of Microsoft MSFT topped the list of the day s best performing Dow Jones Industrial Average components trading up 1 1 Year to date Microsoft registers a 36 5 gain And the worst performing Dow component thus far on the day is Nike
XOM	XOM:US	BBG000GZQ728	This is how Jay Powell might slip up in the Senate today and move the markets	2017-11-28T16:03:00.000+00:00	https://finance.yahoo.com/video/jay-powell-might-slip-senate-160303488.html?.tsrc=rss	"Jerome Powell, President Trump’s nominee to replace Janet Yellen as the next Federal Reserve Chair, faces the Senate Banking Committee as part of his confirmation hearing. What should investors watch out for? Yahoo Finance's Alexis Christoforous and Jared Blikre discuss."
XOM	XOM:US	BBG000GZQ728	OPEC's latest deal with Russia could fall apart and tank crude oil	2017-11-28T16:03:00.000+00:00	https://finance.yahoo.com/video/opecs-latest-deal-russia-could-160304814.html?.tsrc=rss	Crude oil is sliding again today as energy traders look ahead to the OPEC-led meeting in Vienna. What kind of deal should we expect? Yahoo Finance's Alexis Christoforous and Jared Blikre discuss.
XOM	XOM:US	BBG000GZQ728	ConocoPhillips Is a Falling Knife … Catch It	2017-11-28T16:02:18.000+00:00	https://finance.yahoo.com/news/conocophillips-falling-knife-catch-160218020.html?.tsrc=rss	"Around August, traders started pricing in higher oil prices and they had reason to. We had world leaders engaged in nasty war rhetoric. We also had promises of extended and deeper production cuts that are going to include non OPEC members like Russia. There was even the thesis that OPEC needed to prop prices up to benefit the Saudi Arabia Aramco IPO.Source:  Martijn Koster via Flickr"
XOM	XOM:US	BBG000GZQ728	Shell (RDS.A) Partners With IONITY to Rev Up EV Business	2017-11-28T15:13:04.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/VGp5IbziXBo/shell-rdsa-partners-with-ionity-to-rev-up-ev-business-cm883078	In a bid to bolster its electric vehicle EV charging business European oil giant 160 Royal Dutch Shell plc RDS A is set to collaborate with EV focused charging operator IONITY Deal Highlights IONITY one of the most significant developments in the EV infrastructure is a joint
XOM	XOM:US	BBG000GZQ728	ExxonMobil Starts Production at Hebron Field	2017-11-28T15:00:00.000+00:00	https://finance.yahoo.com/news/exxonmobil-starts-production-hebron-field-150000832.html?.tsrc=rss	"Exxon Mobil Corporation today announced that the Hebron project started production safely and ahead of schedule. At its peak, the project will produce up to 150,000 barrels of oil per day."
XOM	XOM:US	BBG000GZQ728	"Energy Sector Update for 11/28/2017: XOM, CVX, COP, SLB, OXY, CRZO"	2017-11-28T14:26:51.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/9H8z6OAzYjs/energy-sector-update-for-11282017-xom-cvx-cop-slb-oxy-crzo-cm883039	Top Energy Stocks Top Energy Stocks XOM 0 1 XOM 0 1 CVX 0 01 CVX 0 01 COP flatCOP flat SLB 0 8 SLB 0 8 OXY flatOXY flat Energy shares were mixed ahead of Tuesday s opening bell with crude oil futures lower as traders turned toward Vienna where petroleum ministers from
XOM	XOM:US	BBG000GZQ728	"Andeavor (ANDV) Ex-Dividend Date Scheduled for November 29, 2017"	2017-11-28T14:17:47.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Pm-g20px_Fo/andeavor-andv-ex-dividend-date-scheduled-for-november-29-2017-cm883101	Andeavor ANDV will begin trading ex dividend on November 29 2017 A cash dividend payment of 0 59 per share is scheduled to be paid on December 15 2017 Shareholders who purchased ANDV prior to the ex dividend date are eligible for the cash dividend payment At the current stock price
XOM	XOM:US	BBG000GZQ728	Tough OPEC meeting looms as Russia unsure about duration of cuts	2017-11-28T14:01:44.000+00:00	https://finance.yahoo.com/news/tough-opec-meeting-looms-russia-140144772.html?.tsrc=rss	"DUBAI/VIENNA, Nov 28 (Reuters) - OPEC is heading for  tougher-than-expected policy talks this week as its leader Saudi  Arabia pushes to extend oil output cuts by nine months while  non-member Russia is hesitating on the curbs' duration due to  worries that the market could overheat.  It will not be an easy meeting and we always look at  various scenarios, United Arab Emirates Energy Minister Suhail  bin Mohammed al-Mazroui said on Tuesday in Dubai before leaving  for the OPEC gathering in Vienna.  The Organization of the Petroleum Exporting Countries,  Russia and nine other producers are cutting oil output by about  1.8 million barrels per day until March 2018, and on Thursday  will discuss extending the deal."
XOM	XOM:US	BBG000GZQ728	"Report: Exploring Fundamental Drivers Behind Parsley Energy, Analog Devices, Exxon Mobil, Calithera Biosciences, Monster Beverage, and Marathon Petroleum — New Horizons, Emerging Trends, and Upcoming Developments"	2017-11-28T13:20:00.000+00:00	https://finance.yahoo.com/news/report-exploring-fundamental-drivers-behind-132000268.html?.tsrc=rss	"NEW YORK, Nov. 28, 2017-- In new independent research reports released early this morning, Fundamental Markets released its latest key findings for all current investors, traders, and shareholders of Parsley ..."
XOM	XOM:US	BBG000GZQ728	Exxon says $1 bln Antwerp clean fuels unit will be running by mid-2018	2017-11-28T10:52:43.000+00:00	https://finance.yahoo.com/news/exxon-says-1-bln-antwerp-105243678.html?.tsrc=rss	"The delayed coker unit, part of a $1 billion investment  announced in 2014, will enable the 320,000 barrel per day (bpd)  refinery to upgrade high-sulphur fuel into various types of  diesel, including the variant mandated by new laws governing  shipping fuels.  In addition to the current boom in fuel demand, spurred by  low oil prices, traders and analysts say that any project to cut  fuel oil production is key to refinery survival amid tightening  rules over the level of sulphur that can be burned.  Analysts FGE estimate that the shipping rule alone could  shift 700,000 bpd from fuel oil to distillates, while the  International Energy Agency has put the figure as high as 2  million bpd."
XOM	XOM:US	BBG000GZQ728	ExxonMobil Starts Production At Hebron Field Safely And Ahead Of Schedule	2017-11-28T10:14:00.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/f8bKQW1suLs/exxonmobil-starts-production-at-hebron-field-safely-and-ahead-of-schedule-20171128-00786	ExxonMobil Starts Production At Hebron Field Safely And Ahead Of Schedule
XOM	XOM:US	BBG000GZQ728	Norway's wealth fund gives reasons for energy shares decision	2017-11-28T09:26:50.000+00:00	https://finance.yahoo.com/news/norways-wealth-fund-sees-no-090435546.html?.tsrc=rss	"Norway's $1 trillion sovereign wealth fund said it found no significant differences in expected return for oil and gas shares and the market as it set out more details of its plans to cut investments in energy companies.  The world's largest sovereign wealth fund this month proposed dropping oil and gas shares from its benchmark index, sending energy stocks lower.  It might be beneficial for an investor that already has substantial oil price exposure outside their financial portfolio, not to add to this exposure by investing in oil and gas stocks in their financial portfolio, the fund said in a discussion note."
XOM	XOM:US	BBG000GZQ728	Exxon Says $1B Antwerp Clean Fuels Unit Will Be Running By Mid-2018	2017-11-28T00:00:00.000+00:00	http://finance.yahoo.com/r/0c1b740d-c81e-30ee-8180-cb5a71bc393b/exxon_says_1b_antwerp_clean_fuels_unit_will_be_running_by_mid2018-28-nov-2017-152597-article?rss=true&yptr=yahoo&.tsrc=rss	"ExxonMobil expects a new $1 billion fuel upgrading unit at its Antwerp refinery to be fully operational in the first half of next year, the company says."
XOM	XOM:US	BBG000GZQ728	ExxonMobil&apos;s Offshore Canada Project Produces First Oil	2017-11-28T00:00:00.000+00:00	http://finance.yahoo.com/r/36af4bfc-4f2a-335f-8731-621f87eac394/exxonmobils_offshore_canada_project_produces_first_oil-28-nov-2017-152593-article?rss=true&yptr=yahoo&.tsrc=rss	"The Hebron oil project has produced its first oil, ExxonMobil says, in a boost to Atlantic Canada's output after years of weak crude prices."
XOM	XOM:US	BBG000GZQ728	Exxon Mobil CEO makes first big changes to refining	2017-11-27T19:51:39.000+00:00	https://finance.yahoo.com/news/exclusive-exxon-mobil-chief-revamps-092721892.html?.tsrc=rss	"Exxon Mobil Corp (XOM.N) Chief Executive Darren Woods is reorganizing the company's refining operations, part of a push to boost profits amid volatile oil and natural gas prices, the company said on Monday.  The changes at the world's largest publicly traded oil producer are the most sweeping to date by Woods, who became chief executive in January after former chief Rex Tillerson resigned to become U.S. secretary of state.  Woods has moved first to reshape the parts of the businesses he knows best, according to sources familiar with the matter."
XOM	XOM:US	BBG000GZQ728	5 Great Oil Stocks to Trade Ahead of Big OPEC Meeting	2017-11-27T19:42:00.000+00:00	http://finance.yahoo.com/r/9bd49918-137a-3754-9a31-8a225c8ee959/5-great-oil-stocks-trade-ahead-big-opec-meeting?puc=yahoo&cm_ven=YAHOO&yptr=yahoo&.tsrc=rss	"With little likely to change at this week's OPEC meeting, there's still a way to play oil in the days and weeks ahead."
XOM	XOM:US	BBG000GZQ728	Smart money is planning for the end of this bull market: NYSE trader	2017-11-27T18:43:00.000+00:00	https://finance.yahoo.com/video/smart-money-planning-end-bull-184300163.html?.tsrc=rss	We're in the second longest bull market in history and only nine months from it being the longest. Can the current bull market break the record set by the dot com boom? Yahoo Finance's Seana Smith is joined by floor trader Matt Cheslock at the New York Stock Exchange to discuss.
XOM	XOM:US	BBG000GZQ728	This market feels like Groundhog Day: NYSE trader	2017-11-27T18:43:00.000+00:00	https://finance.yahoo.com/video/market-feels-groundhog-day-nyse-184300381.html?.tsrc=rss	"Yahoo Finance's Seana Smith is joined by floor trader Matt Cheslock at the New York Stock Exchange to discuss the current market, with another low volatility day of record highs for the major indices."
XOM	XOM:US	BBG000GZQ728	Interesting January 2019 Stock Options for XOM	2017-11-27T18:10:23.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/aHA-y8h5OVM/interesting-january-2019-stock-options-for-xom-cm882672	Consistently one of the more popular stocks people enter into their stock options watchlist at Stock Options Channel is Exxon Mobil Corp Symbol XOM So this week we highlight one interesting put contract and one interesting call contract from the January 2019 expiration for XOM The
XOM	XOM:US	BBG000GZQ728	Stocks are taking a turkey nap this week	2017-11-27T17:05:04.000+00:00	https://finance.yahoo.com/video/stocks-taking-turkey-nap-week-170504795.html?.tsrc=rss	"Jared, we’re coming off another strong week for US stocks with record highs in the major indexes. What should investors be focusing on this week, heading into December? Yahoo Finance's Alexis Christoforous and Jared Blikre discuss."
XOM	XOM:US	BBG000GZQ728	Exxon Mobil's new strategy: lean and mean	2017-11-27T17:05:04.000+00:00	https://finance.yahoo.com/video/exxon-mobils-strategy-lean-mean-170504872.html?.tsrc=rss	"Shifting gears to the energy market, Reuters is reporting that Exxon Mobil is reorganizing its refining and chemical operations to increase profits. What’s the significance of this? Yahoo Finance's Alexis Christoforous and Jared Blikre discuss."
XOM	XOM:US	BBG000GZQ728	OPEC Meeting Preview: 5 Things You Need To Watch	2017-11-27T16:07:11.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/-bgpyLwBswY/opec-meeting-preview-5-things-you-need-to-watch-cm882144	OPEC and top nonmembers are widely expected to extend their current output cut deal at a biannual meeting Thursday but there are still a few wild cards left as the current deal is set to expire in March ibd display video id 2916743 width 50 float left autostart true Hopes are
XOM	XOM:US	BBG000GZQ728	Exxon Mobil revamps operations	2017-11-27T15:36:56.000+00:00	https://www.yahoo.com/news/exxon-mobil-revamps-operations-153656711.html?.tsrc=rss	"The world's largest publicly traded oil producer is reorganizing the refining and chemical operations in a bid to boost profits, Reuters has learned. Fred Katayama reports."
XOM	XOM:US	BBG000GZQ728	"Exxon Mobil to Reorganize Refining, Chemical Operations"	2017-11-27T15:25:00.000+00:00	http://finance.yahoo.com/r/526726f1-3257-3fe9-add0-7f0d61b468aa/exxon-mobil-to-reorganize-refining-chemical-operations.html?puc=yahoo&cm_ven=YAHOO&yptr=yahoo&.tsrc=rss	New restructuring efforts at Exxon Mobil are being done with the intent to drive profitability and simplify operations.
XOM	XOM:US	BBG000GZQ728	"The Zacks Analyst Blog Highlights: BP, Sinopec, Exxon Mobil and CNOOC"	2017-11-27T15:11:54.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/lyYwG-HUMJY/the-zacks-analyst-blog-highlights-bp-sinopec-exxon-mobil-and-cnooc-cm882415	For Immediate Release Chicago IL November 27 2017 Zacks com announces the list of stocks featured in the Analyst Blog Every day the Zacks Equity Research analysts discuss the latest news and events impacting stocks and the financial markets Stocks recently featured in the
XOM	XOM:US	BBG000GZQ728	"Electro Scientific, Ciena, Exxon Mobil, BP and PetroChina as Zacks Bull and Bear of the Day"	2017-11-27T14:10:12.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/F4ARLF7IM58/electro-scientific-ciena-exxon-mobil-bp-and-petrochina-as-zacks-bull-and-bear-of-the-day-cm882361	For Immediate Release Chicago IL November 27 2017 Zacks Equity Research highlights Electro Scientific Industries 160 ESIO as the Bull of the Day and Ciena Corp 160 CIEN as the Bear of the Day In addition Zacks Equity Research provides analysis on 160 Exxon Mobil Corp
XOM	XOM:US	BBG000GZQ728	"Zacks Value Trader Highlights: General Electric, Macy's, Biogen, Chipotle and Exxon Mobil"	2017-11-27T14:10:01.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/UdmyHgZQ2Hw/zacks-value-trader-highlights-general-electric-macys-biogen-chipotle-and-exxon-mobil-cm882358	For Immediate Release Chicago IL November 27 2017 Zacks Value Investor is a podcast hosted weekly by Zacks Stock Strategist Tracey Ryniec Every week Tracey will be joined by guests to discuss the hottest investing topics in stocks bonds and ETFs and how it impacts your life To listen
XOM	XOM:US	BBG000GZQ728	"The Zacks Analyst Blog Highlights: BP, Sinopec, Exxon Mobil and CNOOC"	2017-11-27T13:16:01.000+00:00	https://finance.yahoo.com/news/zacks-analyst-blog-highlights-bp-131601874.html?.tsrc=rss	"The Zacks Analyst Blog Highlights: BP, Sinopec, Exxon Mobil and CNOOC"
XOM	XOM:US	BBG000GZQ728	"Zacks Value Trader Highlights: General Electric, Macy&apos;s, Biogen, Chipotle and Exxon Mobil"	2017-11-27T12:28:12.000+00:00	https://finance.yahoo.com/news/zacks-value-trader-highlights-general-122812443.html?.tsrc=rss	"Zacks Value Trader Highlights: General Electric, Macy&apos;s, Biogen, Chipotle and Exxon Mobil"
XOM	XOM:US	BBG000GZQ728	"Electro Scientific, Ciena, Exxon Mobil, BP and PetroChina as Zacks Bull and Bear of the Day"	2017-11-27T12:20:12.000+00:00	https://finance.yahoo.com/news/electro-scientific-ciena-exxon-mobil-122012405.html?.tsrc=rss	"Electro Scientific, Ciena, Exxon Mobil, BP and PetroChina as Zacks Bull and Bear of the Day"
XOM	XOM:US	BBG000GZQ728	"Exclusive: Exxon Mobil chief revamps refining, chemical operations - spokeswoman"	2017-11-27T12:12:44.000+00:00	https://finance.yahoo.com/news/exclusive-exxon-mobil-chief-revamps-062408819.html?.tsrc=rss	"Exxon Mobil Corp Chief Executive Darren Woods is reorganizing the company's refining and chemical operations, part of a push to boost profits amid volatile oil and natural gas prices, a spokeswoman said.  The changes at the world's largest publicly traded oil producer are the most sweeping to date by Woods, who became chief executive in January after former chief Rex Tillerson resigned to become U.S. secretary of state.  Woods has moved first to reshape the businesses he knows best, according to sources familiar with the matter."
XOM	XOM:US	BBG000GZQ728	ExxonMobil CEO Makes First Big Changes to Refining	2017-11-27T00:00:00.000+00:00	http://finance.yahoo.com/r/37ecbb8f-172a-3e9c-b273-60991b30be7d/exxonmobil_ceo_makes_first_big_changes_to_refining-27-nov-2017-152582-article?rss=true&yptr=yahoo&.tsrc=rss	"Exxon Mobil Corp Chief Executive Darren Woods is reorganizing the company's refining operations, part of a push to boost profits amid volatile oil and natural gas prices, the company said."
XOM	XOM:US	BBG000GZQ728	"Iraq offers nine oil and gas blocks for exploration near Iran, Kuwait borders"	2017-11-26T11:35:13.000+00:00	https://finance.yahoo.com/news/iraq-offers-nine-oil-gas-101437476.html?.tsrc=rss	"Iraq will invite foreign energy firms to bid for the exploration and development of nine new oil and gas blocks bordering Iran and Kuwait, the oil ministry said in a statement on Sunday.  Iraq is to hold a press conference on Monday to announce details of the exploration blocks which are located in the south and east of the country and include one offshore block in the territorial waters, according to the statement.  The ministry is targeting to boost both production and reserves of oil and gas in cooperation with international companies, said the ministry statement."
XOM	XOM:US	BBG000GZQ728	"GSB Wealth Management, LLC Buys DNP Select Income Fund, DNP Select Income Fund, DowDuPont Inc, ..."	2017-11-25T15:05:59.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/AMh9Yk86MAs/gsb-wealth-management-llc-buys-dnp-select-income-fund-dnp-select-income-fund-dowdupont-inc-cm882218	GSB Wealth Management LLC New Purchases DWDP ABBV Added Positions DNP DNP SAN Reduced Positions JNJ Sold Out AZN ABT ACN PAYX DD JPM New Purchases DWDP ABBV New Purchases DWDP ABBV Added Positions
XOM	XOM:US	BBG000GZQ728	Invest in These 4 Large-Cap Oil Stocks	2017-11-24T21:56:21.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/civKXT_vbkA/invest-in-these-4-large-cap-oil-stocks-cm882169	The oil market has finally recovered from their historic lows with prices stabilizing above the 50 a barrel threshold mark The commodity pricing environment has been improving courtesy of tightening supplies rising demand and OPEC deal extension talks Recently crude touched 58 02 per
XOM	XOM:US	BBG000GZQ728	Which Is the Best Oil Supermajor Post-Q3 Earnings?	2017-11-24T21:56:10.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/PuKmP6vqE5c/which-is-the-best-oil-supermajor-post-q3-earnings-cm882167	Following the supply glut and lackluster global demand oil prices remained low for more than three years From 2014 crude oil went from over 100 a barrel to under 30 However the market has recovered from these historic lows with prices finally rebounding to more than 50 a
XOM	XOM:US	BBG000GZQ728	Flurry Of Bullish News Boosts Oil Prices	2017-11-24T20:00:00.000+00:00	https://finance.yahoo.com/news/flurry-bullish-news-boosts-oil-200000208.html?.tsrc=rss	"In a week with a substantial disruption from the Keystone XL pipeline and another breakthrough for OPEC, oil bulls are marching on in full force"
XOM	XOM:US	BBG000GZQ728	"Stocks Close Short Session Higher As Indexes, Amazon.com Hit New Highs"	2017-11-24T19:55:49.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/2jCMdEadxW0/stocks-close-short-session-higher-as-indexes-amazoncom-hit-new-highs-cm882132	The major indexes closed modestly higher Friday yet made enough gains to record fresh highs in the conclusion of a Thanksgiving shortened week ibd display video id 2700154 width 50 float left autostart true The Nasdaq composite added 0 3 for its fourth consecutive gain while
XOM	XOM:US	BBG000GZQ728	Which Is the Best Oil Supermajor Post-Q3 Earnings?	2017-11-24T19:36:07.000+00:00	https://finance.yahoo.com/news/best-oil-supermajor-post-q3-193607074.html?.tsrc=rss	BP is clearly a better investment proposition than Exxon Mobil and PetroChina on the back of strong earnings performance and estimate revisions.
XOM	XOM:US	BBG000GZQ728	Invest in These 4 Large-Cap Oil Stocks	2017-11-24T19:25:07.000+00:00	https://finance.yahoo.com/news/invest-4-large-cap-oil-192507824.html?.tsrc=rss	Large cap stocks prove to be more sustainable and profitable for the long-term providing a reliable backbone to any portfolio.
XOM	XOM:US	BBG000GZQ728	Oil Major: 70% Of Crude Can Be Left In The Ground	2017-11-24T18:00:00.000+00:00	https://finance.yahoo.com/news/oil-major-70-crude-left-180000537.html?.tsrc=rss	"Oil major Statoil has surprised markets by saying that it isn’t pursuing heavy oil production anymore, a type of crude that makes up 70% of the world’s crude reserves"
XOM	XOM:US	BBG000GZQ728	Here's Why Investors Should Sweep Up BP Stock Right Away	2017-11-24T17:58:04.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/6NF0tqbBjC0/heres-why-investors-should-sweep-up-bp-stock-right-away-cm882088	Oil price has recovered from historical lows of February 2016 From 26 21 a barrel the lowest since 2003 crude jumped to 58 02 yesterday With the problem of supply glut easing big energy players are generating more cashflows for shareholders One such promising stock is BP Plc BP
XOM	XOM:US	BBG000GZQ728	Oil Prices Primed For Melt-Up Into Year End	2017-11-24T17:56:00.000+00:00	http://finance.yahoo.com/r/5bd9501d-acb2-3642-8343-696842be0494/oil-prices-primed-for-melt-up-into-year-end?utm_source=yahoo&utm_medium=partner&utm_campaign=yahootix&partner=yahootix&yptr=yahoo&.tsrc=rss	"On Thanksgiving night three years ago oil was trading around $73, when the Saudis blocked a vote on an OPEC production cut..."
XOM	XOM:US	BBG000GZQ728	Better Than Exxon? French Oil Giant Could Return 20%	2017-11-24T17:22:00.000+00:00	http://finance.yahoo.com/r/02b2f6f3-8ae4-3fb7-a139-053c275a774a/better-than-exxon-french-oil-giant-could-return-20-1511544185?mod=yahoobarrons&ru=yahoo&yptr=yahoo&.tsrc=rss	"French oil giant Total (TOT) looks priced to outperform, says a top-ranked fund manager.  It trades at a one-third discount to Exxon Mobil (XOM) and carries a dividend yield of over 5%.  John Linehan is a co-manager of the T. Rowe Price Institutional Large Cap Value fund (TILCX), which ranks among the top 25% of its peers for returns over the past three, five and 10 years, according to Morningstar."
XOM	XOM:US	BBG000GZQ728	Big Oil Seeks To Plug Methane Leaks And Burnish Its Image	2017-11-24T16:27:00.000+00:00	http://finance.yahoo.com/r/e19e2c72-4915-3ddd-99aa-9605e4b5b191/big-oil-seeks-to-plug-methane-leaks-and-burnish-its-image?utm_source=yahoo&utm_medium=partner&utm_campaign=yahootix&partner=yahootix&yptr=yahoo&.tsrc=rss	Eight major oil companies are going all-in to cut their methane emissions -- and to push for those along their supply chains to do the same. Improved transparency and regulation are key to their efforts.
XOM	XOM:US	BBG000GZQ728	My Top Utility CEF for 9% Dividends in 2018	2017-11-24T15:58:24.000+00:00	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Q4URIrZg0Pk/my-top-utility-cef-for-9-dividends-in-2018-cm881978	By Michael Foster Right now there are plenty of safe 9 dividend yields sitting right under investors noses literally hiding in plain sight Where In the utility sector That s right As I write this you can easily grab payouts 5 times the market average from some
